RUID,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
605445536,['SA' 'RA' 'MRS'],Traditional Residence Hall,1,0,1,8000-11000,12000
944167622,['AH' 'WS' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,7000
703099858,['RA' 'SA' 'JS'],Apartment,1,1,1,4000-6000,7000
733812057,['BS' 'MS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
461121746,['RA' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
208305019,['NCA' 'MRS' 'MH'],Suite,1,0,1,4000-6000,7000
501814928,['MS' 'NCA' 'MH'],Traditional Residence Hall,1,1,1,6000-8000,9000
294085246,['SA' 'RA' 'JS'],Apartment,1,1,1,8000-11000,12000
336073377,['MRS' 'SA' 'CS'],Suite,1,1,1,4000-6000,7000
439478052,['MRS' 'SA' 'WS'],Apartment,1,1,1,4000-6000,7000
534715549,['AH' 'SA' 'BH'],Apartment,1,1,1,8000-11000,12000
765272204,['NCA' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
290931672,['MS' 'RA' 'BH'],Apartment,1,1,1,6000-8000,9000
420740810,['SA' 'BS' 'RA'],Apartment,1,1,1,4000-6000,7000
189547140,['SA' 'TS' 'NCA'],Suite,1,1,1,8000-11000,12000
559078926,['BH' 'AH' 'MH'],Apartment,1,1,1,8000-11000,12000
182806221,['SA' 'NCA' 'BS'],Traditional Residence Hall,1,0,1,4000-6000,7000
929006303,['BS' 'NCA' 'MZH'],Suite,1,1,1,4000-6000,7000
708902739,['NCA' 'BS' 'TS'],Suite,1,1,1,6000-8000,9000
838030321,['AH' 'NCA' 'WS'],Apartment,1,1,1,8000-11000,12000
646887427,['MZH' 'TS' 'MS'],Suite,1,1,1,4000-6000,7000
809317289,['SA' 'AH' 'BS'],Suite,1,1,1,8000-11000,12000
910181693,['BS' 'SA' 'MRS'],Traditional Residence Hall,1,1,1,6000-8000,9000
490699531,['BH' 'RA' 'MZH'],Suite,1,1,1,8000-11000,12000
855820892,['BH' 'RA' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
161686511,['RA' 'NCA' 'BS'],Apartment,1,1,1,4000-6000,7000
896886941,['MS' 'RA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
481371184,['BS' 'MZH' 'SA'],Suite,1,1,1,8000-11000,12000
533728775,['NCA' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
709487648,['JS' 'RA' 'TS'],Apartment,1,1,1,6000-8000,9000
698422907,['MZH' 'WS' 'TS'],Suite,1,1,1,8000-11000,12000
310320779,['SA' 'WS' 'NCA'],Suite,1,1,1,4000-6000,7000
615640608,['BS' 'SA' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
494700181,['MRS' 'JS' 'MZH'],Suite,1,1,1,8000-11000,12000
352861794,['BS' 'MRS' 'TS'],Apartment,1,1,1,4000-6000,7000
381950822,['MS' 'TS' 'NCA'],Suite,1,1,1,8000-11000,12000
188578254,['SA' 'TS' 'NCA'],Suite,1,1,1,6000-8000,9000
523850950,['NCA' 'SA' 'CS'],Suite,1,1,1,8000-11000,12000
315320995,['BS' 'SA' 'MH'],Suite,1,1,1,8000-11000,12000
953861606,['NCA' 'CS' 'MS'],Apartment,1,1,1,8000-11000,12000
317627223,['MS' 'BS' 'TS'],Traditional Residence Hall,1,1,1,6000-8000,9000
314706912,['MRS' 'RA' 'MH'],Suite,1,1,1,8000-11000,12000
396513659,['CS' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
423371184,['SA' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
356448703,['MS' 'NCA' 'MZH'],Suite,1,1,1,8000-11000,12000
395027204,['AH' 'JS' 'BS'],Suite,1,1,1,8000-11000,12000
493116869,['SA' 'TS' 'BS'],Apartment,1,1,1,8000-11000,12000
163908259,['MZH' 'BS' 'MH'],Apartment,1,0,1,6000-8000,9000
223286274,['RA' 'NCA' 'BS'],Apartment,1,0,1,8000-11000,12000
525016073,['BS' 'RA' 'SA'],Suite,1,1,1,6000-8000,9000
518837187,['RA' 'CS' 'JS'],Suite,1,1,1,6000-8000,9000
798485910,['BS' 'TS' 'RA'],Apartment,1,1,1,8000-11000,12000
730178764,['MZH' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
234132725,['NCA' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
889534148,['BS' 'RA' 'WS'],Suite,1,1,1,6000-8000,9000
637158392,['BS' 'MS' 'NCA'],Traditional Residence Hall,1,1,1,6000-8000,9000
872748473,['TS' 'BH' 'BS'],Apartment,1,1,1,4000-6000,7000
566950607,['JS' 'NCA' 'RA'],Apartment,1,1,1,4000-6000,7000
925195783,['MH' 'NCA' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,12000
456266260,['BH' 'JS' 'BS'],Apartment,1,1,1,8000-11000,12000
354073269,['AH' 'NCA' 'BS'],Apartment,1,1,1,4000-6000,7000
931090335,['RA' 'MS' 'BS'],Suite,1,1,1,4000-6000,7000
397810627,['NCA' 'CS' 'BS'],Apartment,1,0,1,8000-11000,12000
275482557,['MS' 'BS' 'CS'],Suite,1,1,1,6000-8000,9000
767245122,['RA' 'MS' 'WS'],Suite,1,1,1,4000-6000,7000
965000307,['NCA' 'BS' 'BH'],Suite,1,1,1,8000-11000,12000
936493386,['SA' 'JS' 'RA'],Suite,1,1,1,8000-11000,12000
577632295,['WS' 'AH' 'SA'],Suite,1,1,1,4000-6000,7000
899217745,['MZH' 'JS' 'TS'],Suite,1,1,1,8000-11000,12000
261066729,['MH' 'BS' 'MRS'],Traditional Residence Hall,1,1,0,8000-11000,12000
324418033,['BS' 'MZH' 'SA'],Suite,1,1,1,8000-11000,12000
805542339,['BS' 'SA' 'JS'],Apartment,1,1,1,8000-11000,12000
893342178,['NCA' 'JS' 'TS'],Suite,1,0,1,8000-11000,12000
747165183,['BS' 'NCA' 'JS'],Traditional Residence Hall,1,1,1,4000-6000,7000
904005711,['NCA' 'MRS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
577110128,['SA' 'WS' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
420432980,['WS' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
971093122,['JS' 'WS' 'NCA'],Suite,1,1,1,8000-11000,12000
710735811,['SA' 'JS' 'BH'],Suite,1,1,1,8000-11000,12000
380643691,['CS' 'BH' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
618656480,['RA' 'MZH' 'MH'],Traditional Residence Hall,1,1,1,4000-6000,7000
497150032,['RA' 'BS' 'BH'],Apartment,1,1,1,8000-11000,12000
388807508,['WS' 'SA' 'MS'],Suite,1,1,1,8000-11000,12000
495259583,['BH' 'BS' 'NCA'],Suite,1,1,1,4000-6000,7000
882613041,['TS' 'MRS' 'BS'],Suite,1,0,1,8000-11000,12000
257903612,['JS' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,12000
293798565,['NCA' 'BS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
962232312,['TS' 'NCA' 'MS'],Suite,1,1,1,4000-6000,7000
954612592,['RA' 'MS' 'NCA'],Traditional Residence Hall,1,0,1,8000-11000,12000
980400671,['AH' 'SA' 'WS'],Suite,1,1,1,8000-11000,12000
768248994,['JS' 'SA' 'RA'],Apartment,1,1,1,4000-6000,7000
695958021,['AH' 'BS' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
839717510,['MH' 'JS' 'NCA'],Suite,1,1,1,6000-8000,9000
756151432,['BS' 'WS' 'MS'],Apartment,1,1,1,4000-6000,7000
604771369,['MZH' 'MH' 'MS'],Apartment,1,1,1,8000-11000,12000
453781051,['BS' 'NCA' 'TS'],Apartment,1,1,1,8000-11000,12000
378521383,['MH' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
984771983,['NCA' 'MZH' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
147307232,['SA' 'WS' 'BS'],Suite,1,1,0,8000-11000,12000
332580116,['BS' 'MZH' 'BH'],Apartment,1,1,1,8000-11000,12000
575676113,['NCA' 'BS' 'MS'],Apartment,1,1,0,8000-11000,12000
293322859,['RA' 'NCA' 'MRS'],Traditional Residence Hall,1,1,1,4000-6000,7000
938069974,['CS' 'AH' 'NCA'],Suite,1,1,1,4000-6000,7000
376298427,['NCA' 'MH' 'MZH'],Suite,1,1,1,8000-11000,12000
456378146,['MS' 'CS' 'WS'],Suite,1,1,1,8000-11000,12000
359776859,['CS' 'BS' 'WS'],Suite,1,1,1,8000-11000,12000
630040164,['BH' 'MH' 'BS'],Suite,1,1,1,6000-8000,9000
472613629,['WS' 'NCA' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
681732557,['BS' 'MS' 'MRS'],Apartment,1,1,1,8000-11000,12000
631568164,['BS' 'MH' 'SA'],Apartment,1,1,1,8000-11000,12000
996239293,['BS' 'MZH' 'MS'],Apartment,1,1,1,4000-6000,7000
400880058,['SA' 'NCA' 'MH'],Suite,1,1,1,8000-11000,12000
508575942,['MRS' 'BS' 'CS'],Apartment,1,1,1,6000-8000,9000
483386369,['BS' 'MS' 'NCA'],Apartment,1,1,1,4000-6000,7000
372697155,['NCA' 'BS' 'MH'],Apartment,1,1,1,8000-11000,12000
390408992,['RA' 'BH' 'NCA'],Traditional Residence Hall,1,1,1,6000-8000,9000
290404219,['MZH' 'RA' 'AH'],Apartment,1,1,1,6000-8000,9000
482813990,['MZH' 'CS' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
462894812,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
988257395,['BS' 'TS' 'RA'],Suite,1,1,1,8000-11000,12000
650514877,['NCA' 'RA' 'BH'],Apartment,1,1,1,4000-6000,7000
860880100,['MZH' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
427428020,['RA' 'WS' 'BH'],Suite,1,1,1,8000-11000,12000
213657805,['AH' 'BH' 'BS'],Traditional Residence Hall,1,1,0,8000-11000,12000
134381589,['NCA' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
829347254,['MRS' 'BS' 'CS'],Suite,1,1,1,8000-11000,12000
341093162,['MS' 'RA' 'MRS'],Suite,1,1,1,8000-11000,12000
335152345,['NCA' 'BS' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
740899683,['BH' 'RA' 'SA'],Suite,1,1,1,4000-6000,7000
862183196,['SA' 'NCA' 'MRS'],Apartment,1,1,1,8000-11000,12000
979296377,['WS' 'SA' 'JS'],Suite,1,1,1,4000-6000,7000
877786586,['MZH' 'BH' 'MH'],Apartment,1,0,1,4000-6000,7000
491698141,['NCA' 'CS' 'MS'],Apartment,1,1,1,4000-6000,7000
624445099,['MH' 'SA' 'MZH'],Suite,1,0,1,8000-11000,12000
900013008,['NCA' 'BS' 'CS'],Apartment,1,1,1,8000-11000,12000
120675963,['BS' 'NCA' 'MRS'],Traditional Residence Hall,1,1,1,6000-8000,9000
938363350,['MZH' 'SA' 'NCA'],Apartment,1,1,1,4000-6000,7000
841153819,['TS' 'BS' 'MH'],Apartment,1,0,1,6000-8000,9000
312066618,['BS' 'NCA' 'MH'],Apartment,1,1,1,8000-11000,12000
537407684,['BH' 'WS' 'CS'],Apartment,1,0,1,6000-8000,9000
791806556,['RA' 'BS' 'MRS'],Suite,1,1,1,8000-11000,12000
301424756,['NCA' 'RA' 'BS'],Apartment,1,1,1,4000-6000,7000
532086158,['TS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
668886258,['BH' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
196842628,['SA' 'MH' 'RA'],Suite,1,1,1,6000-8000,9000
719230231,['BS' 'MS' 'SA'],Apartment,1,1,1,8000-11000,12000
488052017,['BS' 'NCA' 'AH'],Suite,1,1,1,8000-11000,12000
632680008,['BS' 'SA' 'MH'],Suite,1,1,1,4000-6000,7000
726815962,['SA' 'RA' 'NCA'],Apartment,1,1,1,8000-11000,12000
652624663,['RA' 'SA' 'MS'],Apartment,1,1,1,6000-8000,9000
736735962,['MS' 'RA' 'MH'],Suite,1,1,1,4000-6000,7000
502115128,['BS' 'NCA' 'MZH'],Suite,1,0,1,4000-6000,7000
520135972,['BS' 'RA' 'MS'],Suite,1,1,1,4000-6000,7000
246523164,['NCA' 'CS' 'SA'],Apartment,1,1,1,8000-11000,12000
273198722,['MS' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
207087449,['MS' 'MZH' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,12000
102369964,['MS' 'TS' 'MZH'],Suite,1,1,1,4000-6000,7000
853189138,['RA' 'MH' 'CS'],Suite,1,1,1,8000-11000,12000
688295442,['MRS' 'RA' 'CS'],Suite,1,1,1,6000-8000,9000
257440275,['BS' 'SA' 'RA'],Suite,1,1,1,6000-8000,9000
760259964,['NCA' 'MS' 'RA'],Apartment,1,0,1,8000-11000,12000
255793110,['BS' 'RA' 'MH'],Suite,1,1,1,8000-11000,12000
240526302,['NCA' 'SA' 'MRS'],Apartment,1,1,1,8000-11000,12000
694754336,['BS' 'SA' 'RA'],Suite,1,1,1,6000-8000,9000
137538940,['BH' 'MZH' 'SA'],Suite,1,0,1,6000-8000,9000
145034071,['NCA' 'SA' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
885108850,['SA' 'BS' 'WS'],Apartment,1,1,1,4000-6000,7000
877443262,['CS' 'AH' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
287118708,['SA' 'NCA' 'RA'],Apartment,1,1,0,8000-11000,12000
203795735,['MZH' 'BH' 'BS'],Suite,1,1,1,6000-8000,9000
223910592,['SA' 'MS' 'MRS'],Apartment,1,1,0,8000-11000,12000
223835919,['MS' 'NCA' 'JS'],Traditional Residence Hall,1,1,1,6000-8000,9000
894369625,['RA' 'MZH' 'JS'],Apartment,1,1,1,4000-6000,7000
365478886,['MS' 'MZH' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
673412387,['MS' 'BS' 'RA'],Suite,1,1,1,4000-6000,7000
396962428,['NCA' 'SA' 'BS'],Suite,1,0,1,8000-11000,12000
155192060,['BS' 'MRS' 'NCA'],Apartment,1,1,1,6000-8000,9000
675594320,['CS' 'NCA' 'BS'],Suite,1,1,1,8000-11000,12000
325051729,['NCA' 'RA' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
145246176,['JS' 'RA' 'SA'],Apartment,1,1,1,6000-8000,9000
472070690,['SA' 'MH' 'BS'],Suite,1,1,1,8000-11000,12000
902923224,['NCA' 'TS' 'MZH'],Suite,1,1,1,8000-11000,12000
273786939,['SA' 'MZH' 'NCA'],Apartment,1,1,1,4000-6000,7000
156755286,['BS' 'BH' 'SA'],Suite,1,1,1,8000-11000,12000
456917017,['SA' 'BS' 'MRS'],Suite,1,1,1,8000-11000,12000
442116659,['BS' 'MS' 'CS'],Apartment,1,1,1,4000-6000,7000
600802935,['AH' 'RA' 'BS'],Suite,1,1,1,8000-11000,12000
722621556,['BS' 'NCA' 'RA'],Suite,1,0,1,8000-11000,12000
106997776,['BS' 'JS' 'MH'],Apartment,1,1,1,8000-11000,12000
428510069,['NCA' 'MZH' 'BS'],Apartment,1,1,1,8000-11000,12000
259101525,['MZH' 'RA' 'BS'],Apartment,1,0,1,6000-8000,9000
703100485,['NCA' 'BS' 'AH'],Apartment,1,1,1,4000-6000,7000
587957457,['MS' 'BS' 'MRS'],Suite,1,0,1,8000-11000,12000
144702079,['AH' 'TS' 'WS'],Apartment,1,1,0,8000-11000,12000
166830721,['BS' 'RA' 'AH'],Apartment,1,1,1,8000-11000,12000
939470263,['MS' 'NCA' 'SA'],Apartment,1,1,1,4000-6000,7000
253626558,['MS' 'BH' 'RA'],Apartment,1,1,1,8000-11000,12000
695956689,['AH' 'CS' 'BS'],Suite,1,1,1,8000-11000,12000
595243811,['RA' 'BS' 'AH'],Suite,1,1,1,8000-11000,12000
347890515,['MZH' 'RA' 'BS'],Suite,1,1,1,6000-8000,9000
222214942,['MZH' 'MH' 'SA'],Apartment,1,1,1,8000-11000,12000
750575848,['BS' 'AH' 'SA'],Apartment,1,1,1,4000-6000,7000
886868976,['NCA' 'CS' 'RA'],Apartment,1,1,1,6000-8000,9000
115472544,['BS' 'RA' 'BH'],Apartment,1,1,1,6000-8000,9000
811416631,['MRS' 'NCA' 'AH'],Apartment,1,0,1,6000-8000,9000
843774388,['BH' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
725611979,['JS' 'NCA' 'BH'],Suite,1,1,1,8000-11000,12000
947388154,['CS' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
524797138,['MRS' 'BS' 'AH'],Traditional Residence Hall,1,1,1,8000-11000,12000
867433747,['BS' 'NCA' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
115784054,['JS' 'BS' 'SA'],Traditional Residence Hall,1,1,1,6000-8000,9000
516871193,['AH' 'BS' 'CS'],Suite,1,1,1,6000-8000,9000
308926271,['SA' 'BS' 'NCA'],Suite,1,1,1,6000-8000,9000
833151545,['NCA' 'MZH' 'TS'],Apartment,1,1,1,8000-11000,12000
276574327,['MH' 'RA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
742712536,['MZH' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
556831386,['JS' 'BS' 'TS'],Apartment,1,1,0,4000-6000,7000
262986638,['SA' 'MRS' 'MZH'],Apartment,1,1,1,8000-11000,12000
433026419,['NCA' 'TS' 'CS'],Suite,1,1,1,8000-11000,12000
686608239,['JS' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
638730159,['NCA' 'AH' 'TS'],Apartment,1,1,1,6000-8000,9000
636477356,['RA' 'BS' 'TS'],Apartment,1,1,1,4000-6000,7000
548010221,['SA' 'BS' 'MRS'],Suite,1,1,1,8000-11000,12000
397363363,['WS' 'BH' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
311836603,['RA' 'BS' 'MS'],Suite,1,1,1,8000-11000,12000
646781430,['SA' 'BS' 'MS'],Traditional Residence Hall,1,1,1,4000-6000,7000
533007396,['BS' 'WS' 'MH'],Suite,1,1,1,8000-11000,12000
197727085,['BS' 'RA' 'MRS'],Suite,1,1,1,6000-8000,9000
294942623,['SA' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
715907120,['RA' 'SA' 'MZH'],Suite,1,1,1,8000-11000,12000
128591158,['MH' 'WS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
691632984,['SA' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
221926956,['BS' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
416331507,['MH' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
865545385,['BS' 'NCA' 'MH'],Suite,1,1,1,8000-11000,12000
598918889,['RA' 'MS' 'NCA'],Suite,1,1,0,6000-8000,9000
891283804,['SA' 'MS' 'AH'],Suite,1,1,1,6000-8000,9000
235801524,['NCA' 'SA' 'WS'],Apartment,1,1,1,6000-8000,9000
627204688,['MH' 'SA' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,9000
641031408,['MZH' 'MS' 'JS'],Apartment,1,1,1,4000-6000,7000
253953510,['RA' 'MRS' 'BS'],Suite,1,1,1,8000-11000,12000
375797132,['JS' 'SA' 'BS'],Suite,1,1,1,6000-8000,9000
206001479,['RA' 'MS' 'MRS'],Apartment,1,1,1,4000-6000,7000
801201413,['WS' 'SA' 'RA'],Apartment,1,1,1,4000-6000,7000
986628802,['CS' 'MH' 'JS'],Suite,1,1,1,8000-11000,12000
607026138,['NCA' 'TS' 'SA'],Apartment,1,1,1,4000-6000,7000
422071980,['RA' 'WS' 'SA'],Apartment,1,1,1,4000-6000,7000
845134410,['MZH' 'SA' 'MS'],Suite,1,1,1,4000-6000,7000
139216084,['NCA' 'MZH' 'WS'],Traditional Residence Hall,1,1,1,6000-8000,9000
210745777,['SA' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
127212247,['RA' 'MS' 'CS'],Suite,1,0,1,4000-6000,7000
556073817,['BS' 'WS' 'CS'],Apartment,1,1,1,6000-8000,9000
959700405,['BS' 'NCA' 'RA'],Suite,1,1,1,8000-11000,12000
379979629,['SA' 'MZH' 'CS'],Apartment,1,0,1,8000-11000,12000
687463950,['MS' 'RA' 'MH'],Apartment,1,1,1,4000-6000,7000
182759949,['NCA' 'WS' 'BS'],Suite,1,1,1,8000-11000,12000
990531147,['CS' 'NCA' 'BS'],Suite,1,1,1,8000-11000,12000
412530389,['MS' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
731860603,['BS' 'WS' 'CS'],Apartment,1,1,1,6000-8000,9000
861315507,['MRS' 'NCA' 'JS'],Traditional Residence Hall,1,1,1,4000-6000,7000
335820040,['BS' 'NCA' 'TS'],Suite,1,1,1,8000-11000,12000
390615135,['BS' 'MH' 'SA'],Traditional Residence Hall,1,1,0,8000-11000,12000
993859203,['MH' 'RA' 'NCA'],Suite,1,1,1,6000-8000,9000
978755356,['RA' 'BS' 'NCA'],Suite,1,0,1,6000-8000,9000
889306837,['BS' 'NCA' 'MRS'],Apartment,1,1,1,6000-8000,9000
728232715,['MS' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,12000
371032410,['NCA' 'SA' 'AH'],Apartment,1,1,1,8000-11000,12000
161814900,['SA' 'JS' 'BS'],Apartment,1,1,1,8000-11000,12000
614246917,['RA' 'MS' 'TS'],Apartment,1,1,1,6000-8000,9000
340741127,['SA' 'RA' 'MH'],Suite,1,1,1,4000-6000,7000
807478429,['MH' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
535089649,['BS' 'MZH' 'MH'],Suite,1,1,1,4000-6000,7000
203164754,['MH' 'MRS' 'TS'],Apartment,1,0,1,8000-11000,12000
599489808,['BS' 'AH' 'MZH'],Suite,1,1,1,4000-6000,7000
185006466,['NCA' 'MZH' 'JS'],Apartment,1,1,1,8000-11000,12000
241878861,['BS' 'SA' 'AH'],Apartment,1,1,1,8000-11000,12000
441233380,['NCA' 'BS' 'MS'],Apartment,1,1,1,8000-11000,12000
439320072,['NCA' 'JS' 'MS'],Apartment,1,1,1,4000-6000,7000
796202929,['BS' 'JS' 'SA'],Suite,1,0,1,8000-11000,12000
343718939,['NCA' 'MS' 'SA'],Apartment,1,1,1,8000-11000,12000
307196373,['RA' 'JS' 'MS'],Apartment,1,1,1,4000-6000,7000
259742799,['BS' 'NCA' 'AH'],Suite,1,1,0,4000-6000,7000
835445859,['WS' 'RA' 'MRS'],Suite,1,1,1,6000-8000,9000
191894078,['SA' 'BS' 'RA'],Suite,1,1,1,6000-8000,9000
341676823,['TS' 'BS' 'WS'],Suite,1,1,1,6000-8000,9000
425584647,['TS' 'SA' 'CS'],Apartment,1,1,1,8000-11000,12000
539032616,['NCA' 'MRS' 'MS'],Apartment,1,1,1,4000-6000,7000
922845883,['MZH' 'NCA' 'RA'],Apartment,1,0,1,8000-11000,12000
275860358,['NCA' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
814758000,['SA' 'BH' 'WS'],Suite,1,1,1,6000-8000,9000
987744270,['SA' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
531774963,['BS' 'NCA' 'TS'],Suite,1,1,1,8000-11000,12000
250473294,['MS' 'SA' 'NCA'],Apartment,1,1,1,6000-8000,9000
512538837,['JS' 'BS' 'MZH'],Apartment,1,0,1,6000-8000,9000
750422020,['MZH' 'MRS' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
780939175,['RA' 'MH' 'MS'],Suite,1,1,1,4000-6000,7000
407025552,['RA' 'WS' 'MZH'],Suite,1,1,1,6000-8000,9000
764777618,['BS' 'MH' 'SA'],Apartment,1,1,1,8000-11000,12000
596515890,['SA' 'BH' 'AH'],Traditional Residence Hall,1,1,1,8000-11000,12000
744446664,['BS' 'MRS' 'MS'],Apartment,1,1,1,8000-11000,12000
377899947,['BS' 'MRS' 'MZH'],Suite,1,1,1,4000-6000,7000
954927368,['BS' 'NCA' 'AH'],Suite,1,1,1,6000-8000,9000
448504198,['SA' 'BH' 'CS'],Suite,1,1,1,4000-6000,7000
462894106,['SA' 'BS' 'AH'],Traditional Residence Hall,1,0,1,8000-11000,12000
695917645,['NCA' 'MH' 'BS'],Suite,1,1,1,8000-11000,12000
260234105,['MZH' 'NCA' 'SA'],Apartment,1,1,1,6000-8000,9000
811494274,['SA' 'CS' 'RA'],Suite,1,1,1,6000-8000,9000
319386676,['RA' 'TS' 'BS'],Suite,1,0,1,6000-8000,9000
887072700,['RA' 'TS' 'WS'],Traditional Residence Hall,1,1,1,8000-11000,12000
806217974,['BS' 'CS' 'NCA'],Suite,1,1,1,8000-11000,12000
969643314,['SA' 'JS' 'BS'],Suite,1,0,1,4000-6000,7000
837583512,['CS' 'SA' 'TS'],Suite,1,1,1,8000-11000,12000
136510099,['BS' 'AH' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
552462930,['BS' 'NCA' 'MH'],Apartment,1,1,1,8000-11000,12000
464257634,['BS' 'TS' 'BH'],Suite,1,1,1,4000-6000,7000
546797319,['BH' 'TS' 'AH'],Apartment,1,0,1,4000-6000,7000
416631404,['SA' 'BH' 'BS'],Apartment,1,1,0,8000-11000,12000
503732721,['BS' 'JS' 'BH'],Suite,1,1,1,4000-6000,7000
307172972,['MH' 'SA' 'CS'],Suite,1,1,1,8000-11000,12000
428059939,['BS' 'RA' 'BH'],Apartment,1,1,1,8000-11000,12000
377741210,['MZH' 'CS' 'BS'],Suite,1,1,1,4000-6000,7000
211891041,['AH' 'NCA' 'MH'],Suite,1,0,1,8000-11000,12000
475301526,['MZH' 'RA' 'MS'],Apartment,1,1,1,4000-6000,7000
459502415,['WS' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
277212858,['SA' 'AH' 'NCA'],Apartment,1,1,1,8000-11000,12000
896847251,['WS' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
792596939,['SA' 'MS' 'BS'],Suite,1,1,1,8000-11000,12000
877293761,['NCA' 'BS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
721868490,['MH' 'MS' 'BS'],Suite,1,1,1,8000-11000,12000
727168930,['JS' 'RA' 'NCA'],Apartment,1,1,1,4000-6000,7000
220868862,['SA' 'BS' 'CS'],Apartment,1,1,1,8000-11000,12000
744812114,['SA' 'NCA' 'MH'],Suite,1,1,1,6000-8000,9000
368065861,['TS' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
198716325,['MZH' 'MRS' 'RA'],Suite,1,1,1,8000-11000,12000
844716477,['NCA' 'MRS' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
532966499,['MZH' 'WS' 'SA'],Suite,1,1,1,8000-11000,12000
780940859,['BS' 'SA' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
312016214,['CS' 'MRS' 'BS'],Apartment,1,1,1,6000-8000,9000
257099649,['SA' 'TS' 'CS'],Apartment,1,1,1,8000-11000,12000
904680443,['SA' 'TS' 'RA'],Apartment,1,1,1,8000-11000,12000
929674737,['RA' 'SA' 'MZH'],Suite,1,1,1,6000-8000,9000
194834708,['TS' 'RA' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
658484539,['RA' 'SA' 'TS'],Apartment,1,1,1,8000-11000,12000
330508247,['CS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
462191919,['BS' 'NCA' 'MS'],Apartment,1,1,1,8000-11000,12000
643545762,['TS' 'NCA' 'CS'],Apartment,1,1,1,8000-11000,12000
